ship_postal_code,ship_city,ship_state
680507.0,Thrissur District,Kerala
382415.0,Ahmedabad,Gujarat
670001.0,Kannur,Kerala
400065.0,Mumbai,Maharashtra
504107.0,Adilabad,Telangana
482008.0,Jabalpur,Madhya Pradesh
625018.0,Madurai,Tamil Nadu
680724.0,Thrissur,Kerala
533288.0,Rampachodavaram,Andhra Pradesh
147201.0,Nabha,Punjab
176057.0,Dharmsala,Himachal Pradesh
829209.0,Bachra,Jharkhand
734102.0,Darjeeling,West Bengal
671542.0,Kasaragod,Kerala
221508.0,Saidabad Allahabad,Uttar Pradesh
413801.0,Daund,Maharashtra
524406.0,Nellore,Andhra Pradesh
441905.0,Warthi,Maharashtra
121006.0,Faridabad,Haryana
402110.0,Shrivardhan,Maharashtra
522411.0,Guntur,Andhra Pradesh
424206.0,Jamner,Maharashtra
151203.0,Faridkot,Punjab
624706.0,Karur,Tamil Nadu
626101.0,Aruppukottai,Tamil Nadu
532440.0,Palakonda,Andhra Pradesh
395017.0,Surat,Gujarat
700152.0,Kolkata,West Bengal
712258.0,Uttarpara Kotrung,West Bengal
781008.0,Guwahati,Assam
364210.0,Bhavnagar,Gujarat
202137.0,Aligarh,Uttar Pradesh
752069.0,Nayagarh,Odisha
151004.0,Bathinda,Punjab
530032.0,Visakhapatnam,Andhra Pradesh
193401.0,Magam,Jammu & Kashmir
670006.0,Kannur,Kerala
844101.0,Vaishali,Bihar
208026.0,Kanpur,Uttar Pradesh
284120.0,Khailar,Uttar Pradesh
686542.0,Kottayam,Kerala
125005.0,Hisar,Haryana
394327.0,Kadodara,Gujarat
782441.0,Dokmoka,Assam
785621.0,Golaghat,Assam
736207.0,Laskarpara,West Bengal
221201.0,Varanasi,Uttar Pradesh
190005.0,Srinagar,Jammu & Kashmir
782402.0,Sonapur Gaon,Assam
686105.0,Changanacherry,Kerala
607001.0,Cuddalore,Tamil Nadu
173205.0,Baddi Industrial Area,Himachal Pradesh
732201.0,Kaliachak ; Golapgonj,West Bengal
685571.0,Udumbanchola,Kerala
670103.0,Thalassery,Kerala
143533.0,Gurdaspur,Punjab
412114.0,Pune,Maharashtra
686691.0,Kothamangalam,Kerala
688005.0,Punnapara,Kerala
110028.0,New Delhi,Delhi
600131.0,Tambaram,Tamil Nadu
641658.0,"Sulur Taluk, Coimbatore",Tamil Nadu
521102.0,Gannavaram,Andhra Pradesh
721424.0,Belda,West Bengal
204214.0,Sikandra Rao,Uttar Pradesh
679338.0,Malappuram,Kerala
758035.0,Barbil,Odisha
584101.0,Raichur,Karnataka
442403.0,Chandrapur,Maharashtra
600114.0,Chennai,Tamil Nadu
184101.0,Kathua,Jammu & Kashmir
612302.0,Kumbakonam,Tamil Nadu
233226.0,Maunath Bhanjan,Uttar Pradesh
400027.0,Mumbai,Maharashtra
575016.0,Mangaluru,Karnataka
160016.0,Chandigarh,Chandigarh
134003.0,Ambala,Haryana
226007.0,Lucknow,Uttar Pradesh
700119.0,Titagarh,West Bengal
695043.0,Thiruvananthapuram,Kerala
453441.0,Mhow,Madhya Pradesh
133006.0,Ambala,Haryana
325205.0,Baran,Rajasthan
695029.0,Thiruvananthapuram,Kerala
636003.0,Salem,Tamil Nadu
561203.0,Bengaluru,Karnataka
515591.0,Kadiri,Andhra Pradesh
695583.0,Thiruvananthapuram,Kerala
202138.0,Khair,Uttar Pradesh
685602.0,Idukki Township,Kerala
788002.0,Silchar,Assam
678551.0,Palakkad,Kerala
631605.0,Walajabad,Tamil Nadu
261141.0,Maholi,Uttar Pradesh
466331.0,Nasrullaganj,Madhya Pradesh
756019.0,Gourdanda,Odisha
638401.0,Erode,Tamil Nadu
686515.0,Kottayam,Kerala
334003.0,Bikaner,Rajasthan
382443.0,Ahmedabad,Gujarat
686005.0,Kottayam,Kerala
303303.0,Dausa,Rajasthan
509325.0,Hyderabad,Telangana
628502.0,Kovilpatti,Tamil Nadu
110013.0,New Delhi,Delhi
394150.0,Surat,Gujarat
637504.0,Naduvaneri,Tamil Nadu
131029.0,Rai  Industrial Area,Haryana
506007.0,Warangal,Telangana
460001.0,Betul,Madhya Pradesh
737134.0,Singtam,Sikkim
415722.0,Khed,Maharashtra
713301.0,Asansol,West Bengal
202002.0,Aligarh,Uttar Pradesh
413601.0,Tuljapur,Maharashtra
796009.0,Aizawl,Mizoram
686572.0,Kidangoor,Kerala
505209.0,Ramagundam,Telangana
144106.0,Adampur,Punjab
206130.0,Etawah,Uttar Pradesh
452011.0,Indore,Madhya Pradesh
273013.0,Gorakhpur,Uttar Pradesh
679357.0,Perintalmanna,Kerala
396171.0,Umbergaon,Gujarat
712405.0,Haripal,West Bengal
362001.0,Junagadh,Gujarat
422608.0,Sangamner,Maharashtra
570015.0,Mysuru,Karnataka
670007.0,Thottada,Kerala
673304.0,Kozhikode,Kerala
431401.0,Parbhani,Maharashtra
524320.0,Nellore,Andhra Pradesh
751010.0,Bhubaneswar,Odisha
523166.0,Chirala,Andhra Pradesh
410203.0,Khopoli,Maharashtra
533463.0,Thallarevu,Andhra Pradesh
533006.0,Kakinada,Andhra Pradesh
576221.0,Saligrama,Karnataka
574210.0,Puttur Dk,Karnataka
803101.0,Biharsharif,Bihar
673005.0,Kozhikode,Kerala
208007.0,Kanpur,Uttar Pradesh
784506.0,Tezpur,Assam
249405.0,Haridwar,Uttarakhand
274304.0,Padrauna,Uttar Pradesh
302028.0,Jaipur,Rajasthan
700110.0,Sodepur,West Bengal
673571.0,Calicut Kunnamangalam,Kerala
695501.0,Balaramapuram,Kerala
741255.0,Chakdaha,West Bengal
571214.0,"Madikeri, Coorg",Karnataka
412210.0,Shirur,Maharashtra
313605.0,Dhariawad,Rajasthan
577526.0,Holalkere,Karnataka
518004.0,Kurnool,Andhra Pradesh
391165.0,Chhota Udaipur,Gujarat
345001.0,Jaisalmer,Rajasthan
673323.0,Ulliyeri,Kerala
577203.0,Urgadur. Shivamogga,Karnataka
382022.0,Gandhinagar,Gujarat
781315.0,Barpeta Road,Assam
613401.0,Thanjavur,Tamil Nadu
721102.0,Medinipur,West Bengal
501511.0,Hyderabad,Telangana
680125.0,Irinjalakuda,Kerala
410222.0,Mohopada,Maharashtra
190021.0,Srinagar,Jammu & Kashmir
273014.0,Gorakhpur,Uttar Pradesh
508218.0,Nereducharla,Telangana
221008.0,Varanasi,Uttar Pradesh
734424.0,Uttar Bagdogra,West Bengal
531081.0,Nakkapalle,Andhra Pradesh
743133.0,Garulia,West Bengal
641003.0,Coimbatore,Tamil Nadu
282003.0,Agra,Uttar Pradesh
301028.0,Alwar,Rajasthan
799007.0,Agartala,Tripura
530028.0,Visakhapatnam,Andhra Pradesh
670642.0,Kadirur,Kerala
782001.0,Nagaon,Assam
563130.0,Malur Industrial Area,Karnataka
768108.0,Debagarh,Odisha
226015.0,Lucknow,Uttar Pradesh
380002.0,Ahmedabad,Gujarat
401404.0,Palghar,Maharashtra
400021.0,Mumbai,Maharashtra
625605.0,Theni,Tamil Nadu
686673.0,Muvattupuzha,Kerala
441203.0,Umred,Maharashtra
600109.0,Chennai,Tamil Nadu
274404.0,Deoria,Uttar Pradesh
134102.0,Pinjore,Haryana
441802.0,Sakoli,Maharashtra
767070.0,Badmal,Odisha
390015.0,Vadodara,Gujarat
713305.0,Asansol,West Bengal
144040.0,Nakodar,Punjab
273003.0,Gorakhpur,Uttar Pradesh
612605.0,Kumbakonam,Tamil Nadu
711316.0,Uluberia,West Bengal
249402.0,Sidcul Haridwar,Uttarakhand
573112.0,Hassan,Karnataka
452012.0,Indore,Madhya Pradesh
284002.0,Jhansi,Uttar Pradesh
560052.0,Bengaluru,Karnataka
572103.0,Tumakuru,Karnataka
627812.0,Vadakarai Keezhpadugai,Tamil Nadu
680122.0,Edathirinji,Kerala
689621.0,Tiruvalla,Kerala
522501.0,Vijayawada,Andhra Pradesh
394510.0,Surat,Gujarat
590010.0,Belagavi,Karnataka
754141.0,Paradip,Odisha
534166.0,Pentapadu,Andhra Pradesh
676121.0,Manjeri,Kerala
176201.0,Nurpur,Himachal Pradesh
181221.0,Nagrota,Jammu & Kashmir
785008.0,Chekonidhara,Assam
581320.0,Bhatkal-Uttara Kannada,Karnataka
307001.0,Sirohi,Rajasthan
151204.0,Kotkapura,Punjab
523187.0,Chirala,Andhra Pradesh
523333.0,Cumbum,Andhra Pradesh
534330.0,Peravali,Andhra Pradesh
273009.0,Gorakhpur,Uttar Pradesh
574201.0,Puttur,Karnataka
227816.0,Amethi,Uttar Pradesh
784116.0,Dalgaon,Assam
176059.0,Kangra,Himachal Pradesh
785004.0,Jorhat,Assam
788802.0,Panchgram,Assam
440001.0,Nagpur,Maharashtra
416702.0,Ratnagiri,Maharashtra
700115.0,Panihati,West Bengal
712503.0,Tribeni,West Bengal
328001.0,Dhaulpur,Rajasthan
224188.0,Sohawal,Uttar Pradesh
700015.0,Kolkata,West Bengal
249202.0,Rishikesh,Uttarakhand
422011.0,Nashik,Maharashtra
688529.0,Cherthala,Kerala
506342.0,Warangal,Telangana
472336.0,Prithvipur,Madhya Pradesh
262524.0,Champawat,Uttarakhand
176207.0,Sihunta/Samote,Himachal Pradesh
676542.0,Nilambur,Kerala
603319.0,Cheyyur,Tamil Nadu
160103.0,Nayagaon,Punjab
248179.0,Mussoorie,Uttarakhand
325220.0,"Chhabra, Baran",Rajasthan
207001.0,Etah,Uttar Pradesh
421102.0,Kalyan,Maharashtra
571426.0,"Krishnarajpet, Krishnarajpet Tq.,Mandya Dist.",Karnataka
785662.0,Sibsagar,Assam
122104.0,Ferozepur Jhirka,Haryana
283203.0,Firozabad,Uttar Pradesh
734011.0,Siliguri,West Bengal
533286.0,Gokavaram,Andhra Pradesh
571617.0,Mysuru,Karnataka
515721.0,Anantapur,Andhra Pradesh
600055.0,Chennai,Tamil Nadu
570020.0,Mysuru,Karnataka
125120.0,Tohana,Haryana
574217.0,Kuvettu,Karnataka
811303.0,Jamui,Bihar
620008.0,Tiruchirappalli,Tamil Nadu
461111.0,Ordnance Factory Itarsi Township,Madhya Pradesh
700125.0,Barasat,West Bengal
141114.0,Samrala,Punjab
576235.0,Kundapura,Karnataka
847211.0,Madhubani,Bihar
401601.0,Dahanu,Maharashtra
621211.0,Musiri,Tamil Nadu
272170.0,Basti,Uttar Pradesh
670102.0,Kannur,Kerala
683101.0,Aluva,Kerala
741302.0,Nabadwip,West Bengal
411012.0,Pimpri Chinchwad,Maharashtra
462008.0,Bhopal,Madhya Pradesh
576114.0,Udupi,Karnataka
226013.0,Lucknow,Uttar Pradesh
411039.0,Pune,Maharashtra
626125.0,Srivilliputhur,Tamil Nadu
680751.0,"Nadathara, Thrissur",Kerala
679329.0,Nilambur,Kerala
638004.0,Erode,Tamil Nadu
828204.0,Dhanbad,Jharkhand
431503.0,Selu,Maharashtra
683572.0,Angamaly,Kerala
600057.0,Chennai,Tamil Nadu
577226.0,Thirthahalli,Karnataka
784501.0,Tezpur,Assam
682032.0,Ernakulam,Kerala
682504.0,Mulavukad,Kerala
841501.0,Slepur,Bihar
507001.0,Khammam,Telangana
533435.0,Jaggampeta,Andhra Pradesh
110047.0,New Delhi,Delhi
182121.0,Udhampur,Jammu & Kashmir
641017.0,Coimbatore,Tamil Nadu
530044.0,Visakhapatnam,Andhra Pradesh
482004.0,Jabalpur,Madhya Pradesh
733133.0,Patiram,West Bengal
586214.0,Talikota,Karnataka
441915.0,Bhandara,Maharashtra
611001.0,Nagapattinam,Tamil Nadu
813210.0,Bhagalpur,Bihar
695542.0,Thiruvananthapuram,Kerala
635110.0,Mathigiri Hosur,Tamil Nadu
394185.0,Surat,Gujarat
638182.0,Paramathy Velur,Tamil Nadu
627006.0,Tirunelveli-Town,Tamil Nadu
505172.0,Peddapalle,Telangana
626123.0,Sivakasi,Tamil Nadu
247772.0,Jalalabad Muzaffarnagar District,Uttar Pradesh
394716.0,Surat,Gujarat
688534.0,Aroor,Kerala
785101.0,Jorhat,Assam
412411.0,Junnar,Maharashtra
691537.0,Adichanalloor,Kerala
394326.0,Surat,Gujarat
802212.0,Bikramganj,Bihar
673306.0,Quilandy,Kerala
754103.0,Jagasinghpur,Odisha
574202.0,Puttur,Karnataka
793101.0,Umling,Meghalaya
636905.0,Pappireddipatti,Tamil Nadu
796005.0,Aizawl,Mizoram
782127.0,Laharighat,Assam
506013.0,Warangal,Telangana
535580.0,Vizianagaram,Andhra Pradesh
795126.0,Bishnupur,Manipur
828207.0,Maithon,Jharkhand
263136.0,Bhimtaal,Uttarakhand
829122.0,Ramgarh Cantonment Civil Township,Jharkhand
628008.0,Thoothukudi 628008,Tamil Nadu
676311.0,Moonniyur,Kerala
583103.0,Bellary,Karnataka
273152.0,Pipraich,Uttar Pradesh
176110.0,Hamirpur,Himachal Pradesh
521345.0,Mandavalli,Andhra Pradesh
828127.0,Dhanbad,Jharkhand
678503.0,Palakkad,Kerala
700037.0,Kolkata,West Bengal
504215.0,Luxettipet,Telangana
225412.0,Barabanki,Uttar Pradesh
516380.0,Muddanur,Andhra Pradesh
509210.0,Narayanpet,Telangana
676306.0,Tirurangadi,Kerala
785670.0,Moranhat,Assam
533342.0,Anaparthy,Andhra Pradesh
302003.0,Jaipur,Rajasthan
576213.0,Brahmavar,Karnataka
580022.0,Hubballi,Karnataka
370001.0,Bhuj,Gujarat
737121.0,Jorethang,Sikkim
206243.0,Infront Of Power House Bidhuna,Uttar Pradesh
190011.0,Srinagar,Jammu & Kashmir
401207.0,Vasai,Maharashtra
465441.0,Agar Malwa,Madhya Pradesh
271002.0,Gonda,Uttar Pradesh
123001.0,Narnaul,Haryana
768204.0,Jharsuguda,Odisha
700109.0,Kolkata,West Bengal
271001.0,Gonda,Uttar Pradesh
326517.0,Modak,Rajasthan
607802.0,Neyveli,Tamil Nadu
560104.0,Bengaluru,Karnataka
176304.0,Dalhousie,Himachal Pradesh
737103.0,Gangtok,Sikkim
562106.0,Bangalore,Karnataka
570029.0,Mysuru,Karnataka
473446.0,Chanderi,Madhya Pradesh
688524.0,Cherthala,Kerala
282004.0,Agra,Uttar Pradesh
281403.0,"Kosi Kalan , Mathura",Uttar Pradesh
413003.0,Solapur,Maharashtra
641104.0,Karamadai,Tamil Nadu
679531.0,Cheruthuruthi,Kerala
801301.0,Ekangar Sarai,Bihar
812002.0,Bhagalpur,Bihar
563125.0,Chintamani,Karnataka
423501.0,Kalwan,Maharashtra
401205.0,Vasai Virar,Maharashtra
691015.0,Kollam,Kerala
678575.0,Palakkad,Kerala
641002.0,Coimbatore,Tamil Nadu
518124.0,Kurnool,Andhra Pradesh
500046.0,Hyderabad,Telangana
627859.0,Surandai,Tamil Nadu
171002.0,Shimla,Himachal Pradesh
625017.0,Madurai,Tamil Nadu
831003.0,Jamshedpur,Jharkhand
843101.0,Muzaffarpur,Bihar
136020.0,Kaithal,Haryana
741402.0,Phulia,West Bengal
769001.0,Rourkela,Odisha
123028.0,Mahendragarh District,Haryana
184142.0,Hiranagar,Jammu & Kashmir
389180.0,Limdi,Gujarat
562102.0,Sidlaghatta,Karnataka
682001.0,Kochi,Kerala
331701.0,Churu,Rajasthan
450331.0,Burhanpur,Madhya Pradesh
673524.0,Kozhikode,Kerala
504103.0,Bhainsa,Telangana
440004.0,Nagpur,Maharashtra
505325.0,Metapally,Telangana
575015.0,Mangaluru,Karnataka
423203.0,Malegaon,Maharashtra
712125.0,Bhadreswar,West Bengal
208014.0,Kanpur,Uttar Pradesh
784176.0,Biswanath Chariali,Assam
612001.0,Kumbakonam,Tamil Nadu
631102.0,Sholingur,Tamil Nadu
574232.0,Sulya,Karnataka
734003.0,Siliguri,West Bengal
842004.0,Muzaffarpur,Bihar
744112.0,Port Blair,Andaman & Nicobar 
208010.0,Kanpur,Uttar Pradesh
382010.0,Gandhinagar,Gujarat
680523.0,Kunnamkulam,Kerala
811213.0,Kharagpur,Bihar
629001.0,Nagercoil,Tamil Nadu
312001.0,Chittaurgarh,Rajasthan
516214.0,Chinnamandeam,Andhra Pradesh
273408.0,Gorakhpur,Uttar Pradesh
680614.0,Vadanappally,Kerala
627357.0,Tirunelveli,Tamil Nadu
431601.0,Nanded,Maharashtra
244701.0,Milak,Uttar Pradesh
332301.0,Fatehpur,Rajasthan
671321.0,Koipady,Kerala
823003.0,Gaya,Bihar
766012.0,Kesinga,Odisha
721306.0,Kharagpur,West Bengal
695573.0,Thiruvananthapuram,Kerala
441918.0,Bhandara,Maharashtra
505467.0,Karimnagar,Telangana
752108.0,Puri,Odisha
275202.0,Maunath Bhanjan,Uttar Pradesh
226011.0,Lucknow,Uttar Pradesh
209732.0,Tirwaganj,Uttar Pradesh
800009.0,Patna,Bihar
413305.0,Mangalvedha,Maharashtra
251307.0,Saharanpur,Uttar Pradesh
571213.0,Gonikoppal,Karnataka
624701.0,Dindigul,Tamil Nadu
630001.0,Karaikkudi,Tamil Nadu
494001.0,Jagdalpur,Chhattisgarh
509324.0,Kalwakurthy,Telangana
787001.0,North Lakhimpur,Assam
759021.0,Rasol,Odisha
497118.0,Balrampur,Chhattisgarh
712250.0,Rishra,West Bengal
683542.0,Perumbavoor,Kerala
788004.0,Silchar,Assam
682025.0,Ernakulam,Kerala
276136.0,Azamgarh,Uttar Pradesh
515201.0,Hindupur,Andhra Pradesh
587315.0,Hanagandi,Karnataka
853204.0,Naugachhia,Bihar
283105.0,Agra,Uttar Pradesh
147002.0,Patiala,Punjab
711104.0,Howrah,West Bengal
680002.0,Thrissur,Kerala
620026.0,Tiruchirappalli,Tamil Nadu
781125.0,Sanpara,Assam
172002.0,Kullu,Himachal Pradesh
576105.0,Udupi,Karnataka
680301.0,Thrissur,Kerala
670501.0,Cheruthazham,Kerala
530004.0,Visakhapatnam,Andhra Pradesh
583231.0,Koppal,Karnataka
141123.0,Ludhiana,Punjab
176208.0,Shahpur,Himachal Pradesh
452020.0,Indore,Madhya Pradesh
759125.0,Athmallik,Odisha
364270.0,Palitana,Gujarat
700131.0,North Barrackpur,West Bengal
504251.0,Adilabad,Telangana
581343.0,Kumta,Karnataka
491228.0,Chikhal Kasa,Chhattisgarh
678613.0,Palakkad,Kerala
562130.0,Bengaluru,Karnataka
686632.0,Ettumanoor,Kerala
533401.0,Tuni,Andhra Pradesh
413002.0,Solapur,Maharashtra
505122.0,Jammikunta,Telangana
242307.0,"Tilhar, 9717754694",Uttar Pradesh
416101.0,Jaysingpur,Maharashtra
244102.0,Moradabad,Uttar Pradesh
610107.0,Thiruvarur,Tamil Nadu
824101.0,Aurangabad,Bihar
673634.0,Karuvanthuruthy,Kerala
515212.0,Hindupur,Andhra Pradesh
411025.0,Pune,Maharashtra
731102.0,Suri,West Bengal
688504.0,Alappuzha,Kerala
227101.0,Lucknow,Uttar Pradesh
712410.0,Tarakeswar,West Bengal
221011.0,Varanasi,Uttar Pradesh
249145.0,Dhanaulti,Uttarakhand
497225.0,Wadrafnagar,Chhattisgarh
402201.0,Alibag,Maharashtra
523002.0,Ongole,Andhra Pradesh
563135.0,Srinivaspur,Karnataka
761037.0,Ganjam,Odisha
833201.0,Chaibasa,Jharkhand
691574.0,Paripally,Kerala
680682.0,Kodungallur,Kerala
508373.0,Nalgonda,Telangana
621216.0,Trichirapalli,Tamil Nadu
121101.0,Faridabad,Haryana
695103.0,Attingal,Kerala
841207.0,Dighwara,Bihar
829118.0,Patratu,Jharkhand
609202.0,Manalmedu,Tamil Nadu
425107.0,Chopda,Maharashtra
766029.0,Bhawanipatna,Odisha
389001.0,Godhra,Gujarat
231312.0,Mirzapur Cum Vindhyachal,Uttar Pradesh
502220.0,Zahirabad,Telangana
327604.0,Banswara,Rajasthan
524322.0,Atmakur Sri Potti Sriramulu,Andhra Pradesh
700096.0,Kolkata,West Bengal
691601.0,Kollam,Kerala
208015.0,Kanpur,Uttar Pradesh
689509.0,Alapuzhya,Kerala
486886.0,Vindhya Nagar,Madhya Pradesh
431007.0,Aurangabad,Maharashtra
177209.0,Una,Himachal Pradesh
686541.0,Kottayam,Kerala
577422.0,Shivamogga,Karnataka
679515.0,Ottapalam,Kerala
520011.0,Vijayawada,Andhra Pradesh
523230.0,Kanigiri,Andhra Pradesh
751007.0,Bhubaneswar,Odisha
612204.0,Thirunageswaram,Tamil Nadu
508206.0,Kodad,Telangana
522509.0,Guntur,Andhra Pradesh
831014.0,Jamshedpur,Jharkhand
560018.0,Bengaluru,Karnataka
689547.0,Pathanamthitta,Kerala
788155.0,Hailakandi,Assam
416602.0,Kankavli,Maharashtra
629004.0,Nagercoil,Tamil Nadu
250110.0,Meerut,Uttar Pradesh
517520.0,Renigunta,Andhra Pradesh
671124.0,Kudlu,Kerala
673121.0,Kalpetta,Kerala
688540.0,Kuthiathode,Kerala
670012.0,Kannur,Kerala
412405.0,District Pune,Maharashtra
700127.0,Barasat,West Bengal
671322.0,Uppala,Kerala
570026.0,Mysuru,Karnataka
688505.0,"Champakulam, Alappuzhaa",Kerala
695502.0,Parassala,Kerala
786623.0,Namrup,Assam
451551.0,Barwani,Madhya Pradesh
249151.0,Uttarkashi,Uttarakhand
444005.0,Akola,Maharashtra
110080.0,New Delhi,Delhi
679514.0,Palakkad,Kerala
673308.0,Vadakara,Kerala
586103.0,Vijapura,Karnataka
711303.0,Bagnan,West Bengal
509217.0,Hyderabad,Telangana
403104.0,Tiswadi,Goa
765002.0,Rayagada Rayagada District,Odisha
670663.0,Kannur,Kerala
361001.0,Jamnagar,Gujarat
695126.0,Neyyattinkara,Kerala
585302.0,Aland,Karnataka
370205.0,Gandhidham,Gujarat
680005.0,Thrissur,Kerala
632006.0,Vellore,Tamil Nadu
689623.0,Mannar,Kerala
680553.0,Puzhakkal,Kerala
211007.0,Allahabad,Uttar Pradesh
691005.0,Kottamkara,Kerala
754213.0,Kendrapara,Odisha
441601.0,Gondiya,Maharashtra
496331.0,Jashpurnagar,Chhattisgarh
743502.0,Bhanger,West Bengal
625005.0,Madurai,Tamil Nadu
676304.0,Vengara,Kerala
686513.0,Kottayam,Kerala
686537.0,Changanacherry,Kerala
679571.0,Kuttippuram,Kerala
682028.0,Ernakulam,Kerala
147003.0,Patiala,Punjab
382721.0,Kalol Gandhinagar District,Gujarat
854317.0,Raghunathpur,Bihar
363030.0,Surendranagar,Gujarat
814101.0,Dumka,Jharkhand
492099.0,Raipur,Chhattisgarh
620009.0,Karur,Tamil Nadu
211019.0,Allahabad,Uttar Pradesh
177027.0,Hamirpur,Himachal Pradesh
829201.0,Bachra,Jharkhand
756045.0,Soro,Odisha
335002.0,Sri Ganganagar,Rajasthan
804408.0,Jehanabad,Bihar
523279.0,Kondapi,Andhra Pradesh
695019.0,Thiruvananthapuram,Kerala
574259.0,Puttur,Karnataka
754215.0,Pattamundai,Odisha
670106.0,Dharmadom,Kerala
686667.0,Ernakulam,Kerala
135003.0,Yamunanagar,Haryana
560063.0,Bengaluru,Karnataka
273005.0,Gorakhpur,Uttar Pradesh
695313.0,Thiruvananthapuram,Kerala
403716.0,Margao,Goa
481111.0,Baihar,Madhya Pradesh
361142.0,Lalpur,Gujarat
752102.0,"Balipatna, Khurda",Odisha
743329.0,Matla,West Bengal
563146.0,Kolar,Karnataka
691016.0,Kollam,Kerala
521134.0,Vijayawada,Andhra Pradesh
522415.0,Gurzala,Andhra Pradesh
700094.0,Kolkata,West Bengal
576121.0,Karkal,Karnataka
760008.0,Berhampur,Odisha
534211.0,Tanuku,Andhra Pradesh
504104.0,Adilabad,Telangana
700140.0,Kolkata,West Bengal
517237.0,Chittoor,Andhra Pradesh
210502.0,Sumerpur,Uttar Pradesh
641663.0,Vanjipalayam,Tamil Nadu
360007.0,Rajkot,Gujarat
632059.0,Vellore,Tamil Nadu
522004.0,Guntur,Andhra Pradesh
382445.0,Ahmedabad,Gujarat
624101.0,Kodaikanal,Tamil Nadu
641044.0,Coimbatore,Tamil Nadu
209302.0,Jhinjhak,Uttar Pradesh
851204.0,Khagaria,Bihar
517425.0,Kuppam,Andhra Pradesh
460225.0,Bhainsdehi,Madhya Pradesh
160004.0,Zirakpur,Punjab
784509.0,Udalguri,Assam
110020.0,New Delhi,Delhi
574240.0,Beltangadi,Karnataka
576103.0,Udupi,Karnataka
325209.0,Antah,Rajasthan
284305.0,Parichha,Uttar Pradesh
574327.0,Sulya,Karnataka
507111.0,Bhadrachalam,Telangana
575014.0,Mangaluru,Karnataka
713338.0,Kajora,West Bengal
243202.0,"Bhojipura, Bareilly",Uttar Pradesh
535001.0,Vizianagaram,Andhra Pradesh
223227.0,Sarai Mir,Uttar Pradesh
712101.0,Hooghly,West Bengal
679122.0,Shoranur,Kerala
380050.0,Ahmedabad,Gujarat
471606.0,Khajuraho,Madhya Pradesh
483225.0,Sihora,Madhya Pradesh
847236.0,Madhubani,Bihar
421305.0,Bhiwandi,Maharashtra
602106.0,Kanchipuram,Tamil Nadu
182311.0,Reasi,Jammu & Kashmir
147101.0,Samana,Punjab
695311.0,Thiruvananthapuram,Kerala
670645.0,Mananthavady,Kerala
503225.0,Nizamabad,Telangana
416116.0,Korochi,Maharashtra
474002.0,Gwalior,Madhya Pradesh
326519.0,Ramganjmandi,Rajasthan
142001.0,Moga,Punjab
803109.0,Rajgir,Bihar
686606.0,Kottayam,Kerala
517619.0,Chittoor,Andhra Pradesh
249407.0,Haridwar,Uttarakhand
382715.0,Kadi,Gujarat
402401.0,Murud,Maharashtra
764051.0,Balimela,Odisha
518302.0,Adoni,Andhra Pradesh
496242.0,Pandripani,Chhattisgarh
522213.0,Guntur,Andhra Pradesh
275204.0,Ghazipur,Uttar Pradesh
209217.0,Kanpur,Uttar Pradesh
689108.0,"Thiruvalla , Pathanamthitta (District)",Kerala
585103.0,Kalaburgi,Karnataka
845416.0,Chakia Pipra,Bihar
812005.0,Bhagalpur,Bihar
587125.0,Ilkal,Karnataka
247665.0,Jhabrera,Uttarakhand
670721.0,Wayanad,Kerala
533002.0,Kakinada,Andhra Pradesh
505503.0,"Kataram, Jayashankar Bhupalapally District",Telangana
828122.0,Sindri Dhanbad,Jharkhand
389230.0,Lunawada,Gujarat
782490.0,Bokajan,Assam
212659.0,Kora Jahanabad,Uttar Pradesh
484440.0,Bijuri,Madhya Pradesh
477001.0,Bhind,Madhya Pradesh
781009.0,Guwahati,Assam
683561.0,Edathala,Kerala
362725.0,Kodinar,Gujarat
793014.0,Shillong,Meghalaya
627105.0,Tirunelvelli Dist,Tamil Nadu
410506.0,Pune,Maharashtra
440033.0,Nagpur,Maharashtra
688004.0,Punnapara,Kerala
395008.0,Surat,Gujarat
678014.0,Palakkad,Kerala
410505.0,Rajgurunagar Khed,Maharashtra
623503.0,Ramanathapuram,Tamil Nadu
804453.0,Patna,Bihar
794001.0,Tura,Meghalaya
670521.0,Karivellur,Kerala
532401.0,Srikakulam,Andhra Pradesh
530003.0,Visakhapatnam,Andhra Pradesh
523108.0,Pamur,Andhra Pradesh
577601.0,Harihar,Karnataka
304022.0,Banasthali,Rajasthan
458441.0,Neemuch,Madhya Pradesh
533001.0,Kakinada,Andhra Pradesh
586203.0,Basavana Bagevadi,Karnataka
781013.0,Guwahati,Assam
342025.0,Jodhpur,Rajasthan
700025.0,Kolkata,West Bengal
394601.0,Bardoli,Gujarat
273012.0,Gorakhpur,Uttar Pradesh
205301.0,Bewar,Uttar Pradesh
831008.0,Jamshedpur,Jharkhand
413106.0,Indapur,Maharashtra
181101.0,Maralia,Jammu & Kashmir
152026.0,Muktsar,Punjab
695312.0,Varkala,Kerala
506006.0,Warangal,Telangana
768006.0,Sambalpur,Odisha
785699.0,Numaligarh Refinery Township,Assam
620011.0,Tiruchirappalli,Tamil Nadu
591124.0,Belgaum,Karnataka
781171.0,Guwahati,Assam
626130.0,Thiruthangal,Tamil Nadu
176052.0,Yol,Himachal Pradesh
630561.0,Sivaganga,Tamil Nadu
